observation_id,indicator_id,indicator_name,category,subcategory,country_iso3,country_name,comparison_group,period_type,year,period_start,period_end,period_label,value_raw,value_numeric,unit,unit_standardized,value_standardized,standardization_note,indicator_type,source_id,source_name,source_url,source_file_path,source_publication_date,retrieved_at,confidence_tier,uncertainty_note,is_canonical,canonical_selection_reason,source_priority,dedupe_key,normalization_method,notes
obs_7900bd307d6998,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2011,2011-01-01,2011-12-31,2011,5.0,5.0,count,count,5.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2011-01-01|2011-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_3ac41e6b669227,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2012,2012-01-01,2012-12-31,2012,6.0,6.0,count,count,6.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2012-01-01|2012-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_88695375683d99,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2013,2013-01-01,2013-12-31,2013,13.0,13.0,count,count,13.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2013-01-01|2013-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_495fab906eae33,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2014,2014-01-01,2014-12-31,2014,16.0,16.0,count,count,16.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2014-01-01|2014-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_08ed8b36e563b2,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2015,2015-01-01,2015-12-31,2015,19.0,19.0,count,count,19.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2015-01-01|2015-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_f23a7cda6fefaa,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2016,2016-01-01,2016-12-31,2016,36.0,36.0,count,count,36.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2016-01-01|2016-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_ece5820247b4b3,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2017,2017-01-01,2017-12-31,2017,29.0,29.0,count,count,29.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2017-01-01|2017-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_22d2bede4b840a,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2018,2018-01-01,2018-12-31,2018,27.0,27.0,count,count,27.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2018-01-01|2018-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_09cc5505ca3d38,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2019,2019-01-01,2019-12-31,2019,56.0,56.0,count,count,56.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2019-01-01|2019-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_8304160d25da8c,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2020,2020-01-01,2020-12-31,2020,37.0,37.0,count,count,37.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2020-01-01|2020-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_b06c7028a020e7,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2021,2021-01-01,2021-12-31,2021,54.0,54.0,count,count,54.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2021-01-01|2021-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_1e0dc5faa1ad21,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2022,2022-01-01,2022-12-31,2022,68.0,68.0,count,count,68.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2022-01-01|2022-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_a340e9b79b9625,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2023,2023-01-01,2023-12-31,2023,86.0,86.0,count,count,86.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2023-01-01|2023-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_c6e788df73eb2e,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2024,2024-01-01,2024-12-31,2024,57.0,57.0,count,count,57.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2024-01-01|2024-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_1c1efb6dc0984f,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2025,2025-01-01,2025-12-31,2025,60.0,60.0,count,count,60.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2025-01-01|2025-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_d4d3dd07c6970d,notable_ai_models_count,Number of notable AI models by country/year,"Models, Research, and Funding",models,USA,United States,KOR/USA/CHN,annual,2026,2026-01-01,2026-12-31,2026,11.0,11.0,count,count,11.0,Numeric value parsed; no unit conversion applied.,observed_metric,epoch_ai_models,Data on AI Models,https://epoch.ai/data/notable_ai_models.csv,,,2026-05-03T04:50:11+00:00,medium_high,Inclusion criteria matter.,True,Only observation for indicator/country/period/unit.,5,notable_ai_models_count|USA|2026-01-01|2026-12-31|count,mapped_to_master_schema,Count from Epoch CSV using country column 'Country (of organization)' and date column 'Publication date'.
obs_73055ae9209598,physical_ai_exposure_pct,Workers exposed to physical AI/autonomous robots,Adoption and Industry,worker_adoption,KOR,South Korea,KOR/USA/CHN,annual,2025,2025-01-01,2025-12-31,2025,11.0,11.0,percent,percent,11.0,Percent value preserved.,survey_metric,bok_genai,AI's Rapid Spread and Productivity Effects Based on Household Surveys,https://www.bok.or.kr/portal/bbs/P0002353/view.do?depth=201150&menuNo=200433&nttId=10093071&oldMenuNo=201150&pageIndex=1&pageUnit=10&programType=newsData&searchCnd=1&searchKwd=,,,2026-05-03T04:50:04+00:00,medium_high,Survey estimate.,True,Only observation for indicator/country/period/unit.,2,physical_ai_exposure_pct|KOR|2025-01-01|2025-12-31|percent,mapped_to_master_schema,Current share exposed to physical AI/autonomous robots.
obs_3a41ff68347a88,private_ai_investment_usd,Private AI investment by country,"Models, Research, and Funding",funding,CHN,China,KOR/USA/CHN,annual,2013,2013-01-01,2013-12-31,2013,616584390.0,616584390.0,USD,USD,616584390.0,Numeric value parsed; no unit conversion applied.,index_metric,stanford_ai_index,AI Index Report Data,https://hai.stanford.edu/ai-index,,,2026-05-03T04:50:18+00:00,medium_high,Dataset methodology matters.,True,Only observation for indicator/country/period/unit.,5,private_ai_investment_usd|CHN|2013-01-01|2013-12-31|USD,mapped_to_master_schema,Stanford AI Index local figure fig_4.2.11.csv; billions converted to USD.
obs_ef714fe396947f,private_ai_investment_usd,Private AI investment by country,"Models, Research, and Funding",funding,CHN,China,KOR/USA/CHN,annual,2014,2014-01-01,2014-12-31,2014,673935556.0,673935556.0,USD,USD,673935556.0,Numeric value parsed; no unit conversion applied.,index_metric,stanford_ai_index,AI Index Report Data,https://hai.stanford.edu/ai-index,,,2026-05-03T04:50:18+00:00,medium_high,Dataset methodology matters.,True,Only observation for indicator/country/period/unit.,5,private_ai_investment_usd|CHN|2014-01-01|2014-12-31|USD,mapped_to_master_schema,Stanford AI Index local figure fig_4.2.11.csv; billions converted to USD.
obs_af6932b7248d7e,private_ai_investment_usd,Private AI investment by country,"Models, Research, and Funding",funding,CHN,China,KOR/USA/CHN,annual,2015,2015-01-01,2015-12-31,2015,2086373778.0,2086373778.0,USD,USD,2086373778.0,Numeric value parsed; no unit conversion applied.,index_metric,stanford_ai_index,AI Index Report Data,https://hai.stanford.edu/ai-index,,,2026-05-03T04:50:18+00:00,medium_high,Dataset methodology matters.,True,Only observation for indicator/country/period/unit.,5,private_ai_investment_usd|CHN|2015-01-01|2015-12-31|USD,mapped_to_master_schema,Stanford AI Index local figure fig_4.2.11.csv; billions converted to USD.
obs_cf5c8e9dd77d5c,private_ai_investment_usd,Private AI investment by country,"Models, Research, and Funding",funding,CHN,China,KOR/USA/CHN,annual,2016,2016-01-01,2016-12-31,2016,4519861251.0,4519861251.0,USD,USD,4519861251.0,Numeric value parsed; no unit conversion applied.,index_metric,stanford_ai_index,AI Index Report Data,https://hai.stanford.edu/ai-index,,,2026-05-03T04:50:18+00:00,medium_high,Dataset methodology matters.,True,Only observation for indicator/country/period/unit.,5,private_ai_investment_usd|CHN|2016-01-01|2016-12-31|USD,mapped_to_master_schema,Stanford AI Index local figure fig_4.2.11.csv; billions converted to USD.
obs_800b27d963bb97,private_ai_investment_usd,Private AI investment by country,"Models, Research, and Funding",funding,CHN,China,KOR/USA/CHN,annual,2017,2017-01-01,2017-12-31,2017,6616391256.0,6616391256.0,USD,USD,6616391256.0,Numeric value parsed; no unit conversion applied.,index_metric,stanford_ai_index,AI Index Report Data,https://hai.stanford.edu/ai-index,,,2026-05-03T04:50:18+00:00,medium_high,Dataset methodology matters.,True,Only observation for indicator/country/period/unit.,5,private_ai_investment_usd|CHN|2017-01-01|2017-12-31|USD,mapped_to_master_schema,Stanford AI Index local figure fig_4.2.11.csv; billions converted to USD.
